crime_id,station_id,district,crime_type,modus_operandi,incident_date,incident_time,incident_year,incident_month,incident_day_of_week,incident_hour,latitude,longitude,location_type,severity,weapons_used,property_loss_inr,status,fir_number,io_officer,offender_ids,victim_ids,solved,days_to_solve,district_id,crime_type_id,modus_operandi_id,location_type_id,weapon_id,case_status_id,io_officer_id
1597,25,Kalaburagi,Murder,Gang rivalry,2020-06-12,10:57:00,2020,6,Friday,10,17.407217,76.882441,Residence,5,Knife,0,Under Investigation,FIR/2020/025/1597,BW,[235],[60],1,150,7,6,20,5,3,6,75
1598,18,Dakshina Kannada,Robbery,Mugging,2023-03-04,22:48:00,2023,3,Saturday,22,12.845018,75.086615,Residence,4,None,266594,Pending Trial,FIR/2023/018/1598,BB,[350],[556],0,,5,7,25,5,4,5,54
1599,29,Dharwad,Cybercrime,Phishing,2023-02-16,19:59:00,2023,2,Thursday,19,15.534985,74.925509,Road,4,None,0,Closed - Acquitted,FIR/2023/029/1599,CH,[384],[589],0,,8,2,8,6,4,1,86
1600,37,Shivamogga,Vandalism,Property destruction,2020-01-21,12:42:00,2020,1,Tuesday,12,13.891442,75.630678,Residence,3,None,0,Closed - Convicted,FIR/2020/037/1600,DG,[208],[594],0,,11,10,35,5,4,2,111
1601,32,Ballari,Assault,Gang fight,2022-09-26,18:25:00,2022,9,Monday,18,15.181058,76.915962,Road,4,Knife,0,Under Investigation,FIR/2022/032/1601,CQ,"[293, 241]","[464, 544]",1,,9,1,3,6,3,6,95
1602,35,Hassan,Assault,Gang fight,2021-06-03,15:36:00,2021,6,Thursday,15,12.99277,76.173916,Park,4,None,0,Closed - Convicted,FIR/2021/035/1602,CZ,[356],"[59, 84]",1,,10,1,3,3,4,2,104
1603,9,Bengaluru Rural,Robbery,Dacoity,2022-05-12,14:28:00,2022,5,Thursday,14,13.217649,77.650611,Commercial,5,Blunt Object,61224,Open,FIR/2022/009/1603,AA,"[272, 182]",[459],1,,2,7,24,1,1,4,27
1604,38,Shivamogga,Cybercrime,Investment scam,2025-06-09,12:42:00,2025,6,Monday,12,13.876493,75.55498,Public Transport,4,None,0,Open,FIR/2025/038/1604,DI,"[57, 140, 18]",[462],0,145,11,2,6,4,4,4,113
1605,17,Dakshina Kannada,Cybercrime,Online fraud,2023-08-06,12:51:00,2023,8,Sunday,12,12.812649,75.108407,Commercial,3,Knife,0,Under Investigation,FIR/2023/017/1605,AY,[133],"[274, 563]",0,345,5,2,7,1,3,6,51
1606,27,Dharwad,Theft,House break-in,2023-01-17,19:00:00,2023,1,Tuesday,19,15.574783,74.894132,Residence,3,None,246636,Pending Trial,FIR/2023/027/1606,CA,[175],"[11, 461]",0,,8,9,30,5,4,5,79
1607,10,Mysuru,Assault,Road rage,2025-09-09,06:31:00,2025,9,Tuesday,6,12.347973,76.658856,Public Transport,3,None,0,Under Investigation,FIR/2025/010/1607,AC,[81],[437],0,,3,1,4,4,4,6,29
1608,12,Mysuru,Drug Offence,Trafficking,2023-06-08,09:34:00,2023,6,Thursday,9,12.392872,76.663416,Road,4,Firearm,0,Closed - Convicted,FIR/2023/012/1608,AH,"[147, 101]",[48],1,254,3,3,11,6,2,2,34
1609,30,Ballari,Cybercrime,Phishing,2021-07-25,07:31:00,2021,7,Sunday,7,15.2579,76.93682,Park,4,Knife,0,Open,FIR/2021/030/1609,CK,[58],[439],0,311,9,2,8,3,3,4,89
1610,12,Mysuru,Robbery,Armed robbery,2024-05-09,13:04:00,2024,5,Thursday,13,12.322932,76.646639,Public Transport,4,None,24159,Open,FIR/2024/012/1610,AJ,[261],[55],1,,3,7,23,4,4,4,36
1611,20,Belagavi,Fraud,Cheque fraud,2021-08-02,15:49:00,2021,8,Monday,15,15.785308,74.577188,Park,4,Knife,51206,Closed - Convicted,FIR/2021/020/1611,BH,[367],[286],0,,6,4,12,3,3,2,60
1612,40,Udupi,Cybercrime,Online fraud,2021-12-15,12:54:00,2021,12,Wednesday,12,13.437167,74.631562,Public Transport,3,Blunt Object,0,Pending Trial,FIR/2021/040/1612,DP,[55],[567],0,,12,2,7,4,1,5,120
1613,7,Bengaluru Rural,Vandalism,Arson,2021-08-17,09:51:00,2021,8,Tuesday,9,13.133917,77.642964,Public Transport,3,None,0,Closed - Convicted,FIR/2021/007/1613,U,"[31, 189]",[395],1,149,2,10,33,4,4,2,21
1614,13,Mysuru,Assault,Domestic violence,2025-05-26,21:56:00,2025,5,Monday,21,12.354804,76.758792,Public Transport,3,None,0,Under Investigation,FIR/2025/013/1614,AL,"[272, 257]",[249],0,,3,1,2,4,4,6,38
1615,4,Bengaluru Urban,Drug Offence,Possession,2022-01-04,20:30:00,2022,1,Tuesday,20,13.015708,77.493637,Commercial,4,None,0,Pending Trial,FIR/2022/004/1615,K,[105],"[411, 163]",1,317,1,3,10,1,4,5,11
1616,39,Udupi,Theft,House break-in,2025-09-24,15:44:00,2025,9,Wednesday,15,13.315598,74.756104,Market,2,None,267491,Closed - Acquitted,FIR/2025/039/1616,DK,[363],[247],0,,12,9,30,2,4,1,115
1617,6,Bengaluru Urban,Fraud,Impersonation,2024-12-17,15:32:00,2024,12,Tuesday,15,12.913307,77.663829,Road,3,Firearm,198914,Closed - Convicted,FIR/2024/006/1617,P,[316],[302],0,,1,4,13,6,2,2,16
1618,25,Kalaburagi,Robbery,Dacoity,2023-02-27,12:47:00,2023,2,Monday,12,17.262596,76.874073,Road,5,None,469666,Open,FIR/2023/025/1618,BU,[10],[271],0,144,7,7,24,6,4,4,73
1619,16,Tumakuru,Fraud,Land grab,2025-02-12,09:59:00,2025,2,Wednesday,9,13.305359,77.124286,Commercial,4,None,41391,Closed - Convicted,FIR/2025/016/1619,AV,[318],[367],0,,4,4,15,1,4,2,48
1620,2,Bengaluru Urban,Murder,Property dispute,2025-09-24,14:23:00,2025,9,Wednesday,14,13.054003,77.703654,Market,5,None,0,Closed - Convicted,FIR/2025/002/1620,F,[113],[48],1,231,1,6,22,2,4,2,6
1621,24,Kalaburagi,Robbery,Armed robbery,2025-08-08,09:00:00,2025,8,Friday,9,17.234577,76.938277,Market,5,None,23220,Open,FIR/2025/024/1621,BT,"[228, 110, 233]",[493],1,,7,7,23,2,4,4,72
1622,19,Dakshina Kannada,Assault,Gang fight,2021-10-02,20:52:00,2021,10,Saturday,20,12.856185,75.074682,Public Transport,3,None,0,Under Investigation,FIR/2021/019/1622,BE,"[82, 372, 347]","[16, 1]",1,,5,1,3,4,4,6,57
1623,28,Dharwad,Sexual Assault,Molestation,2021-12-01,21:20:00,2021,12,Wednesday,21,15.573104,74.952803,Public Transport,5,None,0,Open,FIR/2021/028/1623,CE,[370],[284],0,156,8,8,27,4,4,4,83
1624,22,Belagavi,Theft,House break-in,2022-09-19,08:45:00,2022,9,Monday,8,15.956195,74.524399,Public Transport,3,None,314795,Closed - Convicted,FIR/2022/022/1624,BL,"[322, 209, 30]","[155, 494]",0,,6,9,30,4,4,2,64
1625,32,Ballari,Vandalism,Arson,2024-11-25,20:03:00,2024,11,Monday,20,15.081,76.921982,Road,3,None,0,Closed - Acquitted,FIR/2024/032/1625,CR,"[193, 77]",[359],1,,9,10,33,6,4,1,96
1626,4,Bengaluru Urban,Robbery,Mugging,2025-08-10,07:48:00,2025,8,Sunday,7,13.026538,77.592686,Public Transport,4,None,415935,Open,FIR/2025/004/1626,L,"[55, 379]",[511],0,29,1,7,25,4,4,4,12
1627,24,Kalaburagi,Vandalism,Property destruction,2020-11-05,18:31:00,2020,11,Thursday,18,17.416774,76.799289,Market,3,None,0,Under Investigation,FIR/2020/024/1627,BS,[286],[504],0,149,7,10,35,2,4,6,71
1628,6,Bengaluru Urban,Sexual Assault,Rape,2021-07-16,11:59:00,2021,7,Friday,11,12.886388,77.571657,Road,5,None,0,Under Investigation,FIR/2021/006/1628,Q,"[10, 272]",[355],1,,1,8,28,6,4,6,17
1629,27,Dharwad,Vandalism,Property destruction,2024-08-09,21:16:00,2024,8,Friday,21,15.566268,74.994419,Market,3,None,0,Under Investigation,FIR/2024/027/1629,CB,[131],[577],0,,8,10,35,2,4,6,80
1630,29,Dharwad,Vandalism,Arson,2020-11-17,00:41:00,2020,11,Tuesday,0,15.441902,74.906474,Residence,3,None,0,Closed - Convicted,FIR/2020/029/1630,CI,[219],[484],0,,8,10,33,5,4,2,87
1631,26,Kalaburagi,Robbery,Armed robbery,2020-07-13,08:16:00,2020,7,Monday,8,17.319858,76.73435,Market,5,Firearm,182380,Closed - Convicted,FIR/2020/026/1631,BZ,[254],[83],0,230,7,7,23,2,2,2,78
1632,31,Ballari,Assault,Domestic violence,2025-09-07,13:23:00,2025,9,Sunday,13,15.124232,76.928474,Public Transport,4,Firearm,0,Under Investigation,FIR/2025/031/1632,CN,[248],[47],0,91,9,1,2,4,2,6,92
1633,36,Shivamogga,Drug Offence,Trafficking,2021-04-25,00:13:00,2021,4,Sunday,0,13.962322,75.639032,Market,5,Knife,0,Closed - Convicted,FIR/2021/036/1633,DC,[82],[181],1,,11,3,11,2,3,2,107
1634,30,Ballari,Sexual Assault,Rape,2020-08-10,17:43:00,2020,8,Monday,17,15.060339,76.986286,Market,5,Firearm,0,Closed - Convicted,FIR/2020/030/1634,CL,[300],"[294, 477]",0,,9,8,28,2,2,2,90
1635,6,Bengaluru Urban,Theft,Vehicle theft,2023-11-02,08:51:00,2023,11,Thursday,8,12.979308,77.574186,Public Transport,2,None,431909,Closed - Convicted,FIR/2023/006/1635,P,"[287, 277]",[367],0,,1,9,32,4,4,2,16
1636,11,Mysuru,Drug Offence,Distribution,2024-06-19,15:15:00,2024,6,Wednesday,15,12.230156,76.608599,Road,4,Firearm,0,Under Investigation,FIR/2024/011/1636,AE,[181],"[109, 326]",1,294,3,3,9,6,2,6,31
1637,26,Kalaburagi,Murder,Property dispute,2024-06-12,14:12:00,2024,6,Wednesday,14,17.44655,76.746161,Residence,5,None,0,Closed - Convicted,FIR/2024/026/1637,BZ,[193],[193],0,282,7,6,22,5,4,2,78
1638,2,Bengaluru Urban,Robbery,Mugging,2020-03-16,16:28:00,2020,3,Monday,16,13.075148,77.671251,Park,4,None,333446,Pending Trial,FIR/2020/002/1638,F,"[333, 287]",[100],0,,1,7,25,3,4,5,6
1639,41,Udupi,Theft,Chain snatching,2023-08-14,16:18:00,2023,8,Monday,16,13.459052,74.854338,Residence,2,None,14323,Closed - Convicted,FIR/2023/041/1639,DR,[365],[578],1,,12,9,29,5,4,2,122
1640,21,Belagavi,Fraud,Impersonation,2020-01-06,17:34:00,2020,1,Monday,17,15.934322,74.528592,Public Transport,4,Knife,327060,Closed - Convicted,FIR/2020/021/1640,BK,"[197, 142]",[251],0,,6,4,13,4,3,2,63
1641,4,Bengaluru Urban,Cybercrime,Phishing,2022-09-20,15:16:00,2022,9,Tuesday,15,12.881957,77.631765,Commercial,3,None,0,Cold Case,FIR/2022/004/1641,L,[82],"[436, 270]",0,323,1,2,8,1,4,3,12
1642,4,Bengaluru Urban,Sexual Assault,Molestation,2023-09-04,12:21:00,2023,9,Monday,12,12.90194,77.604708,Road,5,Firearm,0,Open,FIR/2023/004/1642,J,"[278, 145]",[315],1,84,1,8,27,6,2,4,10
1643,23,Belagavi,Robbery,Armed robbery,2020-02-23,08:44:00,2020,2,Sunday,8,15.858399,74.395212,Commercial,5,Firearm,42268,Open,FIR/2020/023/1643,BQ,"[29, 60]",[161],0,,6,7,23,1,2,4,69
1644,23,Belagavi,Theft,House break-in,2021-05-15,17:55:00,2021,5,Saturday,17,15.895691,74.588238,Commercial,3,None,53387,Open,FIR/2021/023/1644,BO,"[45, 263]",[95],0,,6,9,30,1,4,4,67
1645,3,Bengaluru Urban,Vandalism,Arson,2024-03-10,14:21:00,2024,3,Sunday,14,12.99649,77.675686,Market,2,None,0,Closed - Convicted,FIR/2024/003/1645,I,[396],[417],0,,1,10,33,2,4,2,9
1646,38,Shivamogga,Theft,Vehicle theft,2025-09-23,17:53:00,2025,9,Tuesday,17,13.81999,75.672662,Road,3,None,192396,Under Investigation,FIR/2025/038/1646,DH,"[92, 105]",[385],1,64,11,9,32,6,4,6,112
1647,14,Tumakuru,Assault,Road rage,2020-12-20,12:41:00,2020,12,Sunday,12,13.455132,77.013984,Residence,4,Firearm,0,Under Investigation,FIR/2020/014/1647,AO,[221],[295],0,337,4,1,4,5,2,6,41
1648,20,Belagavi,Sexual Assault,Rape,2023-02-20,16:26:00,2023,2,Monday,16,15.757862,74.385315,Market,5,None,0,Closed - Convicted,FIR/2023/020/1648,BH,[164],"[301, 391]",1,,6,8,28,2,4,2,60
1649,31,Ballari,Murder,Domestic dispute,2022-09-09,05:48:00,2022,9,Friday,5,15.067034,76.868886,Market,5,None,0,Open,FIR/2022/031/1649,CO,"[108, 124]","[531, 538]",1,14,9,6,19,2,4,4,93
1650,40,Udupi,Drug Offence,Distribution,2021-09-20,11:01:00,2021,9,Monday,11,13.22672,74.69658,Commercial,4,Firearm,0,Open,FIR/2021/040/1650,DN,"[280, 223]","[440, 528]",1,83,12,3,9,1,2,4,118
1651,30,Ballari,Robbery,Dacoity,2025-09-04,22:26:00,2025,9,Thursday,22,15.068009,76.922232,Park,5,Blunt Object,77192,Under Investigation,FIR/2025/030/1651,CK,[249],[60],0,312,9,7,24,3,1,6,89
1652,38,Shivamogga,Assault,Road rage,2025-03-16,17:03:00,2025,3,Sunday,17,13.921911,75.471926,Park,4,None,0,Closed - Convicted,FIR/2025/038/1652,DJ,"[203, 71]",[577],0,97,11,1,4,3,4,2,114
1653,26,Kalaburagi,Assault,Domestic violence,2025-09-01,06:41:00,2025,9,Monday,6,17.311368,76.941684,Park,4,None,0,Pending Trial,FIR/2025/026/1653,BX,[8],[409],0,84,7,1,2,3,4,5,76
1654,24,Kalaburagi,Theft,House break-in,2024-03-25,22:32:00,2024,3,Monday,22,17.31105,76.900598,Road,3,None,349084,Closed - Convicted,FIR/2024/024/1654,BR,"[306, 69]",[293],0,112,7,9,30,6,4,2,70
1655,8,Bengaluru Rural,Theft,Pickpocket,2025-12-15,16:16:00,2025,12,Monday,16,13.079652,77.578756,Public Transport,3,None,288872,Closed - Convicted,FIR/2025/008/1655,V,"[372, 133]",[544],0,,2,9,31,4,4,2,22
1656,13,Mysuru,Theft,House break-in,2024-03-24,21:29:00,2024,3,Sunday,21,12.328056,76.612254,Market,2,None,15493,Under Investigation,FIR/2024/013/1656,AK,[111],[517],1,328,3,9,30,2,4,6,37
1657,39,Udupi,Murder,Hired killing,2023-05-28,02:40:00,2023,5,Sunday,2,13.340588,74.755488,Market,5,None,0,Under Investigation,FIR/2023/039/1657,DL,"[109, 228]",[343],0,,12,6,21,2,4,6,116
1658,34,Hassan,Assault,Road rage,2020-11-24,22:50:00,2020,11,Tuesday,22,13.003587,76.20841,Market,4,None,0,Under Investigation,FIR/2020/034/1658,CW,[324],[206],0,,10,1,4,2,4,6,101
1659,25,Kalaburagi,Vandalism,Graffiti,2025-05-22,11:38:00,2025,5,Thursday,11,17.383126,76.7734,Market,3,None,0,Closed - Acquitted,FIR/2025/025/1659,BV,"[255, 279]",[232],0,,7,10,34,2,4,1,74
1660,28,Dharwad,Theft,House break-in,2020-02-27,11:33:00,2020,2,Thursday,11,15.558619,74.948536,Commercial,3,None,213008,Pending Trial,FIR/2020/028/1660,CD,[59],[460],0,,8,9,30,1,4,5,82
1661,33,Hassan,Cybercrime,Investment scam,2023-11-05,12:08:00,2023,11,Sunday,12,12.969265,76.185269,Public Transport,4,Firearm,0,Open,FIR/2023/033/1661,CT,[172],[433],0,,10,2,6,4,2,4,98
1662,11,Mysuru,Theft,Chain snatching,2025-04-18,04:17:00,2025,4,Friday,4,12.33569,76.543134,Market,2,None,484523,Pending Trial,FIR/2025/011/1662,AE,"[134, 54, 117]",[449],0,,3,9,29,2,4,5,31
1663,16,Tumakuru,Cybercrime,Identity theft,2025-11-19,09:08:00,2025,11,Wednesday,9,13.373156,77.057992,Public Transport,4,None,0,Open,FIR/2025/016/1663,AV,"[379, 216]",[423],1,284,4,2,5,4,4,4,48
1664,4,Bengaluru Urban,Assault,Road rage,2022-04-02,22:41:00,2022,4,Saturday,22,13.021048,77.674384,Market,3,Knife,0,Open,FIR/2022/004/1664,J,[211],[238],1,220,1,1,4,2,3,4,10
1665,27,Dharwad,Fraud,Impersonation,2020-05-28,14:51:00,2020,5,Thursday,14,15.407238,75.075765,Public Transport,4,Firearm,186446,Closed - Acquitted,FIR/2020/027/1665,CB,[43],[109],1,,8,4,13,4,2,1,80
1666,16,Tumakuru,Theft,Pickpocket,2025-04-27,11:55:00,2025,4,Sunday,11,13.313933,77.154386,Market,3,None,165041,Open,FIR/2025/016/1666,AT,"[373, 153]","[161, 5]",1,,4,9,31,2,4,4,46
1667,37,Shivamogga,Assault,Gang fight,2022-03-19,19:31:00,2022,3,Saturday,19,13.857491,75.474262,Road,4,None,0,Under Investigation,FIR/2022/037/1667,DG,"[192, 397, 205]",[109],0,34,11,1,3,6,4,6,111
1668,8,Bengaluru Rural,Fraud,Cheque fraud,2022-05-24,11:58:00,2022,5,Tuesday,11,13.232039,77.533524,Public Transport,4,Knife,128555,Under Investigation,FIR/2022/008/1668,W,"[209, 139, 91]",[470],1,,2,4,12,4,3,6,23
1669,22,Belagavi,Theft,Chain snatching,2023-12-29,12:54:00,2023,12,Friday,12,15.775891,74.497481,Road,3,None,82293,Under Investigation,FIR/2023/022/1669,BL,[135],[422],0,282,6,9,29,6,4,6,64
1670,35,Hassan,Drug Offence,Trafficking,2024-01-11,21:40:00,2024,1,Thursday,21,13.005251,76.056243,Commercial,5,None,0,Pending Trial,FIR/2024/035/1670,DA,"[96, 31, 134]",[353],0,51,10,3,11,1,4,5,105
1671,26,Kalaburagi,Sexual Assault,Rape,2022-08-04,18:58:00,2022,8,Thursday,18,17.360223,76.953408,Market,5,Knife,0,Under Investigation,FIR/2022/026/1671,BZ,"[254, 235]",[302],0,348,7,8,28,2,3,6,78
1672,30,Ballari,Assault,Gang fight,2023-03-02,12:03:00,2023,3,Thursday,12,15.225024,76.914787,Market,4,Knife,0,Pending Trial,FIR/2023/030/1672,CL,[135],[403],0,,9,1,3,2,3,5,90
1673,33,Hassan,Theft,House break-in,2021-02-24,00:50:00,2021,2,Wednesday,0,12.994964,76.195794,Public Transport,3,None,293096,Under Investigation,FIR/2021/033/1673,CS,"[39, 12]",[587],0,,10,9,30,4,4,6,97
1674,16,Tumakuru,Theft,House break-in,2021-06-21,16:08:00,2021,6,Monday,16,13.319581,77.118721,Park,3,None,310451,Open,FIR/2021/016/1674,AT,"[241, 397, 26]","[185, 292]",1,,4,9,30,3,4,4,46
1675,37,Shivamogga,Theft,House break-in,2022-07-25,23:43:00,2022,7,Monday,23,14.024037,75.532167,Residence,3,None,481886,Under Investigation,FIR/2022/037/1675,DF,[76],"[229, 294]",0,,11,9,30,5,4,6,110
1676,2,Bengaluru Urban,Robbery,Dacoity,2022-06-05,11:46:00,2022,6,Sunday,11,12.930507,77.630232,Commercial,4,Blunt Object,10774,Closed - Convicted,FIR/2022/002/1676,F,[231],[276],1,327,1,7,24,1,1,2,6
1677,7,Bengaluru Rural,Fraud,Land grab,2024-05-30,09:40:00,2024,5,Thursday,9,13.31191,77.570308,Park,4,Blunt Object,113985,Closed - Convicted,FIR/2024/007/1677,U,[135],[567],1,15,2,4,15,3,1,2,21
1678,29,Dharwad,Theft,House break-in,2020-03-22,22:25:00,2020,3,Sunday,22,15.431259,74.939955,Public Transport,3,None,175484,Under Investigation,FIR/2020/029/1678,CG,[92],"[208, 134]",0,252,8,9,30,4,4,6,85
1679,3,Bengaluru Urban,Assault,Domestic violence,2024-12-11,16:59:00,2024,12,Wednesday,16,12.970312,77.553515,Residence,3,Firearm,0,Closed - Convicted,FIR/2024/003/1679,G,"[334, 98]",[446],1,56,1,1,2,5,2,2,7
1680,38,Shivamogga,Assault,Domestic violence,2025-09-07,23:28:00,2025,9,Sunday,23,14.023571,75.484967,Road,4,Firearm,0,Closed - Acquitted,FIR/2025/038/1680,DH,[76],[19],1,,11,1,2,6,2,1,112
1681,21,Belagavi,Theft,House break-in,2025-01-02,19:53:00,2025,1,Thursday,19,15.848291,74.401426,Road,3,None,339528,Under Investigation,FIR/2025/021/1681,BI,"[377, 115]",[210],1,,6,9,30,6,4,6,61
1682,20,Belagavi,Fraud,Insurance fraud,2024-04-17,20:39:00,2024,4,Wednesday,20,15.909566,74.583949,Road,4,None,412035,Open,FIR/2024/020/1682,BH,[323],[116],1,,6,4,14,6,4,4,60
1683,37,Shivamogga,Robbery,Dacoity,2025-03-15,00:49:00,2025,3,Saturday,0,13.83885,75.478157,Residence,5,None,321947,Closed - Convicted,FIR/2025/037/1683,DE,[263],"[55, 432]",0,,11,7,24,5,4,2,109
1684,25,Kalaburagi,Vandalism,Property destruction,2021-11-29,15:35:00,2021,11,Monday,15,17.347831,76.913033,Residence,3,None,0,Open,FIR/2021/025/1684,BW,[255],[395],0,46,7,10,35,5,4,4,75
1685,5,Bengaluru Urban,Drug Offence,Trafficking,2021-10-31,19:16:00,2021,10,Sunday,19,12.901137,77.59268,Market,4,None,0,Under Investigation,FIR/2021/005/1685,N,"[14, 228]",[198],1,,1,3,11,2,4,6,14
1686,8,Bengaluru Rural,Assault,Gang fight,2023-01-11,17:43:00,2023,1,Wednesday,17,13.311929,77.630788,Park,4,Knife,0,Open,FIR/2023/008/1686,W,[325],[208],0,341,2,1,3,3,3,4,23
1687,5,Bengaluru Urban,Fraud,Impersonation,2022-07-25,14:40:00,2022,7,Monday,14,12.931139,77.629894,Residence,3,Knife,46490,Closed - Convicted,FIR/2022/005/1687,O,[346],[555],0,273,1,4,13,5,3,2,15
1688,28,Dharwad,Assault,Brawl,2025-05-07,07:37:00,2025,5,Wednesday,7,15.405578,75.065836,Market,4,Firearm,0,Closed - Convicted,FIR/2025/028/1688,CE,[40],[413],0,,8,1,1,2,2,2,83
1689,4,Bengaluru Urban,Drug Offence,Possession,2023-01-19,06:49:00,2023,1,Thursday,6,13.088538,77.568731,Public Transport,4,Knife,0,Under Investigation,FIR/2023/004/1689,K,[233],[312],1,,1,3,10,4,3,6,11
1690,13,Mysuru,Drug Offence,Distribution,2025-05-06,07:19:00,2025,5,Tuesday,7,12.189878,76.520052,Residence,4,None,0,Open,FIR/2025/013/1690,AM,[315],[156],0,360,3,3,9,5,4,4,39
1691,12,Mysuru,Theft,Chain snatching,2020-04-05,07:53:00,2020,4,Sunday,7,12.26585,76.719343,Commercial,2,None,106870,Closed - Convicted,FIR/2020/012/1691,AH,[237],[13],1,,3,9,29,1,4,2,34
1692,32,Ballari,Drug Offence,Possession,2024-09-07,10:37:00,2024,9,Saturday,10,15.243693,76.994141,Road,5,Firearm,0,Under Investigation,FIR/2024/032/1692,CR,[181],"[491, 115]",1,236,9,3,10,6,2,6,96
1693,4,Bengaluru Urban,Robbery,Armed robbery,2023-01-07,15:07:00,2023,1,Saturday,15,13.053165,77.628148,Road,4,Blunt Object,301599,Pending Trial,FIR/2023/004/1693,L,"[227, 312]",[208],1,,1,7,23,6,1,5,12
1694,25,Kalaburagi,Cybercrime,Investment scam,2023-01-15,20:26:00,2023,1,Sunday,20,17.416819,76.750198,Park,4,Blunt Object,0,Under Investigation,FIR/2023/025/1694,BW,"[262, 113]",[502],0,,7,2,6,3,1,6,75
1695,33,Hassan,Theft,Vehicle theft,2025-02-07,14:39:00,2025,2,Friday,14,13.014247,76.07431,Market,3,None,122857,Open,FIR/2025/033/1695,CS,"[91, 229]","[515, 192]",0,167,10,9,32,2,4,4,97
1696,17,Dakshina Kannada,Assault,Road rage,2023-12-24,20:07:00,2023,12,Sunday,20,12.770456,75.052663,Road,3,Knife,0,Under Investigation,FIR/2023/017/1696,AW,"[197, 232, 78]",[90],0,275,5,1,4,6,3,6,49
1697,11,Mysuru,Sexual Assault,Molestation,2023-04-18,22:19:00,2023,4,Tuesday,22,12.330015,76.719205,Public Transport,5,Knife,0,Open,FIR/2023/011/1697,AF,"[61, 329]",[82],0,,3,8,27,4,3,4,32
1698,14,Tumakuru,Cybercrime,Phishing,2024-07-30,15:15:00,2024,7,Tuesday,15,13.347184,77.188414,Road,4,Blunt Object,0,Closed - Convicted,FIR/2024/014/1698,AP,[335],"[65, 374]",1,,4,2,8,6,1,2,42
1699,2,Bengaluru Urban,Theft,Chain snatching,2020-07-16,19:27:00,2020,7,Thursday,19,12.919141,77.537413,Park,2,None,398765,Under Investigation,FIR/2020/002/1699,D,"[350, 280]",[101],0,,1,9,29,3,4,6,4
1700,6,Bengaluru Urban,Vandalism,Arson,2020-10-24,09:43:00,2020,10,Saturday,9,13.041106,77.602977,Market,2,None,0,Open,FIR/2020/006/1700,R,[320],[437],1,,1,10,33,2,4,4,18
1701,19,Dakshina Kannada,Robbery,Armed robbery,2024-10-22,21:27:00,2024,10,Tuesday,21,12.817097,74.894678,Road,4,Firearm,465869,Closed - Acquitted,FIR/2024/019/1701,BC,"[351, 78]","[285, 168]",0,266,5,7,23,6,2,1,55
1702,23,Belagavi,Assault,Road rage,2020-02-17,18:39:00,2020,2,Monday,18,15.845987,74.5419,Road,4,None,0,Open,FIR/2020/023/1702,BP,"[166, 360, 248]",[7],1,,6,1,4,6,4,4,68
1703,27,Dharwad,Theft,House break-in,2024-11-17,09:49:00,2024,11,Sunday,9,15.413328,74.9607,Park,3,None,488743,Under Investigation,FIR/2024/027/1703,CA,"[215, 136, 331]","[277, 355]",0,6,8,9,30,3,4,6,79
1704,9,Bengaluru Rural,Fraud,Impersonation,2022-08-09,22:16:00,2022,8,Tuesday,22,13.279015,77.683695,Road,4,Blunt Object,171638,Closed - Convicted,FIR/2022/009/1704,Z,[385],[485],1,,2,4,13,6,1,2,26
1705,16,Tumakuru,Cybercrime,Phishing,2024-02-27,18:12:00,2024,2,Tuesday,18,13.279356,77.186382,Road,4,Knife,0,Closed - Convicted,FIR/2024/016/1705,AV,[268],[121],1,52,4,2,8,6,3,2,48
1706,24,Kalaburagi,Murder,Gang rivalry,2022-05-13,19:34:00,2022,5,Friday,19,17.296701,76.802719,Residence,5,Blunt Object,0,Under Investigation,FIR/2022/024/1706,BS,"[81, 105, 241]",[517],1,164,7,6,20,5,1,6,71
1707,10,Mysuru,Cybercrime,Identity theft,2021-08-25,11:15:00,2021,8,Wednesday,11,12.210539,76.696703,Public Transport,3,Knife,0,Pending Trial,FIR/2021/010/1707,AD,[380],[590],1,115,3,2,5,4,3,5,30
1708,24,Kalaburagi,Theft,Chain snatching,2022-11-26,19:20:00,2022,11,Saturday,19,17.382604,76.724932,Road,3,None,249485,Closed - Acquitted,FIR/2022/024/1708,BR,"[266, 88]",[300],0,178,7,9,29,6,4,1,70
1709,34,Hassan,Assault,Domestic violence,2022-02-14,15:47:00,2022,2,Monday,15,13.070677,76.190696,Public Transport,4,None,0,Under Investigation,FIR/2022/034/1709,CW,[328],[519],1,69,10,1,2,4,4,6,101
1710,9,Bengaluru Rural,Robbery,Armed robbery,2020-12-04,13:29:00,2020,12,Friday,13,13.083421,77.467946,Market,5,None,406553,Under Investigation,FIR/2020/009/1710,AA,[70],[461],0,,2,7,23,2,4,6,27
1711,29,Dharwad,Assault,Road rage,2024-04-04,16:34:00,2024,4,Thursday,16,15.501055,74.938571,Road,4,Blunt Object,0,Open,FIR/2024/029/1711,CI,[122],"[551, 484]",1,299,8,1,4,6,1,4,87
1712,36,Shivamogga,Drug Offence,Possession,2021-12-21,18:09:00,2021,12,Tuesday,18,13.996286,75.684368,Residence,5,None,0,Under Investigation,FIR/2021/036/1712,DB,"[200, 170]",[373],1,59,11,3,10,5,4,6,106
